OBJECTID_1,OBJECTID,ROADWAY,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,Countermea,Counterme1,Counterme2,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,AADT Major,AADT Minor,Signalized,CentralPoi,CentralPo1,Counterme3,Serious In,Intersect2,ROADWAY_OR,LRS_SOURCE,LRS_PARENT,LRS_SUB_ID,LOCATION,BEGIN_POST,END_POST,LRS_ROAD_N,_orig_fid,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,_matched_refs,WP_IDs,WP_Count
78505,201998,86028000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,59000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00875,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86028000 = 3.021|86100000 = 20.893,SR-7|W SAMPLE RD,89500,86028000,86100000,Y,NaN,NaN,10,NaN,On-System / On-System,86028000,974,LPI-00875,1,3.021,3.011,3.0309999999999997,SR-7,2036,On Corridor,439891-5,1,106,0.02,100,1.4,5.7,Verified Match,[object Object],439891-5,1
78505,201998,86100000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,59000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00875,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86028000 = 3.021|86100000 = 20.893,SR-7|W SAMPLE RD,89500,86028000,86100000,Y,NaN,NaN,10,NaN,On-System / On-System,86028000,974,LPI-00875,2,20.893,20.883,20.903000000000002,W SAMPLE RD,2037,On Corridor,"439891-5, 457381-1",2,106,0.02,100,0.2,0.6,Verified Match,"[object Object],[object Object]","439891-5, 457381-1",2
78509,200213,86000023,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,47000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00042,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000023 = 1.35|86028000 = 1.686,N ROCK ISLAND RD|ROCK ISLAND RD|W SAMPLE RD,57300,86028000,86000023,Y,-80.22307397,26.27211258,10,NaN,On-System / On-System,86028000,975,LPI-00042,1,1.35,1.34,1.36,N ROCK ISLAND RD,2038,Off Corridor,,0,0,0,0,,,Unmatched,,,0
78509,200213,86028000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,47000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00042,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000023 = 1.35|86028000 = 1.686,N ROCK ISLAND RD|ROCK ISLAND RD|W SAMPLE RD,57300,86028000,86000023,Y,-80.22307397,26.27211258,10,NaN,On-System / On-System,86028000,975,LPI-00042,2,1.686,1.676,1.696,ROCK ISLAND RD,2039,Off Corridor,,0,0,0,0,,,Unmatched,,,0
84419,195945,86005000,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  838,4,BROWARD,34500,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02043,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86005000 = .173,E SUNRISE BLVD,15750,86005000,86A17354,N,NaN,NaN,10,NaN,On-System / Off-System,86005000,976,LPI-02043,1,0.173,0.16299999999999998,0.183,E SUNRISE BLVD,2040,On Corridor,"441955-1, 441754-1",5,107,0.02,100,1.6,0.5,Verified Match,"[object Object],[object Object],[object Object],[object Object],[object Object]","441955-1, 441754-1",5
84433,195996,86015000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  818,4,BROWARD,34000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00845,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86015000 = 8.451|86A19054 = 0|86A19103 = .401,GRIFFIN RD|SW 28TH AVE|SW 28TH TER,15000,86015000,86A19054,Y,-80.17904562,26.06244633,10,NaN,On-System / Off-System,86015000,977,LPI-00845,1,8.451,8.441,8.461,GRIFFIN RD,2041,Off Corridor,,0,0,0,0,,,Unmatched,,,0
84487,196428,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,50500,6,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02046,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 8.291|86010001 = 2.537|86080000 = 19.719,SE 6TH AVE|SR-84,60300,86010000,86010001,Y,-80.13664,26.09276993,10,NaN,On-System / On-System,86010000,978,LPI-02046,1,8.291,8.281,8.301,SE 6TH AVE,2044,On Corridor,457345-1,1,106,0.02,100,0.1,0.5,Verified Match,[object Object],457345-1,1
84487,196428,86010001,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,50500,6,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02046,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 8.291|86010001 = 2.537|86080000 = 19.719,SE 6TH AVE|SR-84,60300,86010000,86010001,Y,-80.13664,26.09276993,10,NaN,On-System / On-System,86010000,978,LPI-02046,2,2.537,2.527,2.5469999999999997,SR-84,2045,On Corridor,457345-1,1,105,0.02,100,0,0.5,Verified Match,[object Object],457345-1,1
84487,196428,86080000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,50500,6,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02046,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 8.291|86010001 = 2.537|86080000 = 19.719,SE 6TH AVE|SR-84,60300,86010000,86010001,Y,-80.13664,26.09276993,10,NaN,On-System / On-System,86010000,978,LPI-02046,3,19.719,19.709,19.729000000000003,,2046,On Corridor,"447552-1, 454754-1",4,106,0.02,100,0.4,0.4,Verified Match,"[object Object],[object Object],[object Object],[object Object]","447552-1, 454754-1",4
84567,196961,86000288,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,40000,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00714,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000288 = .028|86010001 = .278|86015000 = 10.708,GRIFFIN RD|N FEDERAL HWY|TAYLOR RD,34300,86010001,86015000,Y,-80.14240139,26.06331229,10,NaN,On-System / On-System,86010001,979,LPI-00714,1,0.028,0.018000000000000002,0.038,GRIFFIN RD,2047,On Corridor,457344-1,1,105,0.02,100,9.9,105.4,Verified Match,[object Object],457344-1,1
84567,196961,86010001,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,40000,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00714,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000288 = .028|86010001 = .278|86015000 = 10.708,GRIFFIN RD|N FEDERAL HWY|TAYLOR RD,34300,86010001,86015000,Y,-80.14240139,26.06331229,10,NaN,On-System / On-System,86010001,979,LPI-00714,2,0.278,0.268,0.28800000000000003,N FEDERAL HWY,2048,On Corridor,457344-1,1,105,0.02,100,0.5,0.6,Verified Match,[object Object],457344-1,1
84567,196961,86015000,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,40000,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00714,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000288 = .028|86010001 = .278|86015000 = 10.708,GRIFFIN RD|N FEDERAL HWY|TAYLOR RD,34300,86010001,86015000,Y,-80.14240139,26.06331229,10,NaN,On-System / On-System,86010001,979,LPI-00714,3,10.708,10.698,10.718,TAYLOR RD,2049,On Corridor,457344-1,1,105,0.02,100,0.9,0.4,Verified Match,[object Object],457344-1,1
84579,197073,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,44500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00024,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 5.562|86900110 = .764|86A01665 = 0,N FEDERAL HWY|NE 1ST ST|NW 1ST ST,19750,86010000,86900110,Y,-80.14372803,26.05409004,10,NaN,On-System / On-System,86010000,980,LPI-00024,1,5.562,5.5520000000000005,5.572,N FEDERAL HWY,2050,On Corridor,"449815-1, 457345-1",3,106,0.02,100,0,0.4,Verified Match,"[object Object],[object Object],[object Object]","449815-1, 457345-1",3
84579,197073,86900110,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,44500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00024,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 5.562|86900110 = .764|86A01665 = 0,N FEDERAL HWY|NE 1ST ST|NW 1ST ST,19750,86010000,86900110,Y,-80.14372803,26.05409004,10,NaN,On-System / On-System,86010000,980,LPI-00024,2,0.764,0.754,0.774,NE 1ST ST,2051,Off Corridor,,0,0,0,0,85.9,26,No Match - Angle Mismatch,,,0
84597,197141,86000106,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,30125,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00849,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000106 = .003|86000109 = 1.83|86010000 = 2.041,S FEDERAL HWY|WASHINGTON ST,18605,86010000,86000109,Y,-80.14284508,26.00415,10,NaN,On-System / On-System,86010000,981,LPI-00849,1,0.003,0,0.013000000000000001,S FEDERAL HWY,2053,Off Corridor,,0,0,0,0,,,Unmatched,,,0
84597,197141,86000109,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,30125,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00849,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000106 = .003|86000109 = 1.83|86010000 = 2.041,S FEDERAL HWY|WASHINGTON ST,18605,86010000,86000109,Y,-80.14284508,26.00415,10,NaN,On-System / On-System,86010000,981,LPI-00849,2,1.83,1.82,1.84,WASHINGTON ST,2054,Off Corridor,,0,0,0,0,,,Unmatched,,,0
84597,197141,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,30125,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00849,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000106 = .003|86000109 = 1.83|86010000 = 2.041,S FEDERAL HWY|WASHINGTON ST,18605,86010000,86000109,Y,-80.14284508,26.00415,10,NaN,On-System / On-System,86010000,981,LPI-00849,3,2.041,2.031,2.0509999999999997,,2055,Off Corridor,,0,0,0,0,,,Unmatched,,,0
84705,193280,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,33000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00709,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 5.19|86016000 = 6.726|86A19489 = 0|86A34769 = .097,S FEDERAL HWY|SE 2ND ST|STIRLING RD,26000,86010000,86016000,Y,-80.14357515,26.04869637,10,NaN,On-System / On-System,86010000,982,LPI-00709,1,5.19,5.180000000000001,5.2,S FEDERAL HWY,2056,On Corridor,"449815-1, 457345-1",3,106,0.02,100,0,0.4,Verified Match,"[object Object],[object Object],[object Object]","449815-1, 457345-1",3
84705,193280,86016000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,33000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00709,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 5.19|86016000 = 6.726|86A19489 = 0|86A34769 = .097,S FEDERAL HWY|SE 2ND ST|STIRLING RD,26000,86010000,86016000,Y,-80.14357515,26.04869637,10,NaN,On-System / On-System,86010000,982,LPI-00709,2,6.726,6.716,6.736,SE 2ND ST,2057,On Corridor,"446370-1, 457345-1",2,53,0.01,100,20.7,0.5,Verified Parallel Fallback,"[object Object],[object Object]","446370-1, 457345-1",2
84724,193375,86015000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  818,4,BROWARD,29500,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00710,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86015000 = 10.525|86A09360 = .018|86A09363 = .803,GRIFFIN RD|NW 10TH ST|S PERIMETER RD,10450,86015000,86A09360,Y,-80.14571,26.06332328,10,NaN,On-System / Off-System,86015000,983,LPI-00710,1,10.525,10.515,10.535,GRIFFIN RD,2060,On Corridor,457344-1,1,105,0.02,100,0.7,0.4,Verified Match,[object Object],457344-1,1
85531,192786,86005000,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  838,4,BROWARD,23500,6,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00840,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86005000 = .702|86A01247 = .242|86A01248 = 0,E SUNRISE BLVD|NE 26TH AVE|SEMINOLE DR,24750,86005000,86A01247,Y,-80.11087497,26.13798483,10,NaN,On-System / Off-System,86005000,984,LPI-00840,1,0.702,0.692,0.712,E SUNRISE BLVD,2063,On Corridor,"441754-1, 441456-1",2,106,0.02,100,0,0.4,Verified Match,"[object Object],[object Object]","441754-1, 441456-1",2
85689,195096,86000117,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,44500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00843,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000117 = 1.107|86010000 = 5.919,N FEDERAL HWY|OLD GRIFFIN RD,22250,86010000,86000117,Y,-80.14391556,26.05927,10,NaN,On-System / On-System,86010000,985,LPI-00843,1,1.107,1.097,1.117,N FEDERAL HWY,2066,Off Corridor,,0,0,0,0,86.2,26.7,No Match - Angle Mismatch,,,0
85689,195096,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,44500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00843,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000117 = 1.107|86010000 = 5.919,N FEDERAL HWY|OLD GRIFFIN RD,22250,86010000,86000117,Y,-80.14391556,26.05927,10,NaN,On-System / On-System,86010000,985,LPI-00843,2,5.919,5.909,5.928999999999999,OLD GRIFFIN RD,2067,On Corridor,"449815-1, 449243-1, 457345-1",4,106,0.02,100,0.3,0.5,Verified Match,"[object Object],[object Object],[object Object],[object Object]","449815-1, 449243-1, 457345-1",4
85833,195313,86000212,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00716,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000212 = .004|86010000 = 1.403,ATLANTIC SHORES BLVD|N FEDERAL HWY,20900,86010000,86000212,Y,-80.14261765,25.99489,10,NaN,On-System / On-System,86010000,986,LPI-00716,1,0.004,0,0.014,ATLANTIC SHORES BLVD,2068,Off Corridor,,0,0,0,0,,,Unmatched,,,0
85833,195313,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00716,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000212 = .004|86010000 = 1.403,ATLANTIC SHORES BLVD|N FEDERAL HWY,20900,86010000,86000212,Y,-80.14261765,25.99489,10,NaN,On-System / On-System,86010000,986,LPI-00716,2,1.403,1.393,1.413,N FEDERAL HWY,2069,Off Corridor,,0,0,0,0,,,Unmatched,,,0
85909,195551,86000081,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  818,4,BROWARD,38000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00019,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000081 = 1.328|86015000 = 3.308|86A00856 = .104,GRIFFIN RD|S PINE ISLAND RD,39150,86015000,86000081,Y,-80.2602251,26.06448187,10,NaN,On-System / On-System,86015000,987,LPI-00019,1,1.328,1.318,1.338,GRIFFIN RD,2070,Off Corridor,,0,0,0,0,89.1,30.5,No Match - Angle Mismatch,,,0
85909,195551,86015000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  818,4,BROWARD,38000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00019,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000081 = 1.328|86015000 = 3.308|86A00856 = .104,GRIFFIN RD|S PINE ISLAND RD,39150,86015000,86000081,Y,-80.2602251,26.06448187,10,NaN,On-System / On-System,86015000,987,LPI-00019,2,3.308,3.298,3.3179999999999996,S PINE ISLAND RD,2071,On Corridor,448399-1,1,105,0.02,100,0,0.2,Verified Match,[object Object],448399-1,1
86033,194180,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,33000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00014,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86010000 = 5.438|86030000 = 7.469|86A19386 = .174,E DANIA BEACH BLVD|N FEDERAL HWY|S FEDERAL HWY|W DANIA BEACH BLVD,16500,86010000,86030000,Y,-80.14365996,26.05229894,10,NaN,On-System / On-System,86010000,988,LPI-00014,1,5.438,5.428,5.4479999999999995,E DANIA BEACH BLVD,2073,On Corridor,"449815-1, 457345-1",3,106,0.02,100,0,0.4,Verified Match,"[object Object],[object Object],[object Object]","449815-1, 457345-1",3
86039,194251,86000107,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00021,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000107 = .004|86010000 = 1.529|86018000 = 6.542,E PEMBROKE RD|MOFFETT ST|N FEDERAL HWY|S FEDERAL HWY,45405,86010000,86018000,Y,-80.14269522,25.99673,10,NaN,On-System / On-System,86010000,989,LPI-00021,1,0.004,0,0.014,E PEMBROKE RD,2076,Off Corridor,,0,0,0,0,,,Unmatched,,,0
86039,194251,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00021,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000107 = .004|86010000 = 1.529|86018000 = 6.542,E PEMBROKE RD|MOFFETT ST|N FEDERAL HWY|S FEDERAL HWY,45405,86010000,86018000,Y,-80.14269522,25.99673,10,NaN,On-System / On-System,86010000,989,LPI-00021,2,1.529,1.519,1.539,MOFFETT ST,2077,Off Corridor,,0,0,0,0,,,Unmatched,,,0
86039,194251,86018000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00021,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000107 = .004|86010000 = 1.529|86018000 = 6.542,E PEMBROKE RD|MOFFETT ST|N FEDERAL HWY|S FEDERAL HWY,45405,86010000,86018000,Y,-80.14269522,25.99673,10,NaN,On-System / On-System,86010000,989,LPI-00021,3,6.542,6.532,6.552,N FEDERAL HWY,2078,Off Corridor,,0,0,0,0,,,Unmatched,,,0
86059,194388,86000113,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,30000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02041,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000113 = 0|86010000 = 3.644|86021501 = 1.455,N FEDERAL HWY|TAFT ST,18450,86010000,86021501,Y,-80.14327,26.02626181,10,NaN,On-System / On-System,86010000,990,LPI-02041,1,0,0,0.01,N FEDERAL HWY,2079,On Corridor,457345-1,2,53,0.01,100,0,0.4,Verified Parallel Fallback,"[object Object],[object Object]",457345-1,2
86059,194388,86010000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,30000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02041,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000113 = 0|86010000 = 3.644|86021501 = 1.455,N FEDERAL HWY|TAFT ST,18450,86010000,86021501,Y,-80.14327,26.02626181,10,NaN,On-System / On-System,86010000,990,LPI-02041,2,3.644,3.6340000000000003,3.654,TAFT ST,2080,On Corridor,"457344-1, 457345-1",2,106,0.02,100,0,0.4,Verified Match,"[object Object],[object Object]","457344-1, 457345-1",2
86059,194388,86021501,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,30000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02041,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86000113 = 0|86010000 = 3.644|86021501 = 1.455,N FEDERAL HWY|TAFT ST,18450,86010000,86021501,Y,-80.14327,26.02626181,10,NaN,On-System / On-System,86010000,990,LPI-02041,3,1.455,1.445,1.465,,2081,On Corridor,457345-1,2,53,0.01,100,0.6,0.4,Verified Parallel Fallback,"[object Object],[object Object]",457345-1,2
87577,196972,86014000,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  870,4,BROWARD,73000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00023,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,4,86,86014000 = 2.144|86A03520 = 0|86A13939 = .451,NW 50TH AVE|NW 50TH TER|W COMMERCIAL BLVD,39000,86014000,86A03520,Y,-80.21754,26.19382997,10,NaN,On-System / Off-System,86014000,991,LPI-00023,1,2.144,2.1340000000000003,2.154,NW 50TH AVE,2082,On Corridor,"441944-1, 452076-1",4,105,0.02,100,1,0.3,Verified Match,"[object Object],[object Object],[object Object],[object Object]","441944-1, 452076-1",4
